index,txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
2954,,49,122613,b83626bbdf00c3c36d5e50b93eb6eb66256437b0b7f10a83cd083b5ca5e15fe0,01b4e41dc2f2b760ca0f488dcf7a3d165742ebe5eb169959192f6c86e2e527ec,5,5,0e657b0caf3a6703741b42ec2e6e0687564ac8f455acfdba09ba312ef61c9dbc,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,-39.26568524,1,0,,0,402.3708841,0,15759,,0,0,6,70,208.6982844,0,0
2955,b0b5db341e896968358dfd1ed7267f77ff10c5331238c07f44c463a191093e74,49,230345,a56f64fa42554aedf8696e27372f60dd524c05e4e361e419ce9a425ae3bbbee0,63cdfee956d6c9472139551b67289271fc0420eea258447416740722496efde3,5,8,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,,215,2213.162563,1,0,0,0,2087.210639,0,15759,,0,0,0,70,1681.399655,1,0
2956,77ca6ab766b27feb23f43dd1e6ea0188163e739ecc4e1dc8f336eae6c79a5e5d,38,,,a604792ad5e02458c156a2b54d9ad0d56393075eaa012a04d4381f902263428e,5,4,7b23adfd175a46c59752710263ad763e6c4fe6340f2ddc67004912b3680fc0b3,0114c0fd5b77fa455db1c339a0619da80750e1ea3fb17bb2c628e43a11f8d621,299,91570.74247,0,0,0,0,90899.68993,87,11598,,0,0,0,37,13421.32344,,1
2957,6d88189302a6207a1c902e5948662f49baaa18dea0936c9f6069b77cb3cc6c88,20,225756,9ae0b7ca5d0a36cedd8f1dca004d2326eb2c307114247fca1dd3bd4b3f140dfa,0d4720455a31c86e942fe941b4c4860c1444515d71d0073f12c017326a187a0e,,4,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,725.9857689,0,0,0,0,1062.4326,0,,,0,0,6,70,695.7285141,0,0
2958,749b341591ed1b761ddb2161c98026e63e6debbd7b10b476ec6636d9c7773896,50,142539,557996b735c73e89e6e4a61a5ae99a5f3f20dd76f82657a0a88bc8d707b75862,678203e3bb3e12790ba7c35c7928b76bfed8876bbcf00b5d7dfca71de9c00e7b,5,5,94560e23e29f12be9c8ac5e0f6bce1c60ae0c9de0b1c1a98b6ccf27b9d559a0f,91074a565c3d5f7618847dd13b9bc60a4dd657707463a9a931d1fd3a17bce798,272,,1,,0,0,623.5017194,42,12381,,0,0,6,70,403.9862875,0,0
2959,f01678b48bece40e78691d612eb4f335335cb222d840ec1f5b23ef7c908586a6,48,173356,6c973c58616eecd682e4154708ffe718db9c65d3dea863e7babfcb0269d02c91,e52c559f210ca49dfa706e9f3193eb345b4cede45c5839c7c610c03145a6370a,5,4,57c81e504efd2fb271e1595b2a4fe315893802deb055fff8bef1c74b07ba02c9,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,272,406.4715469,,0,0,0,,0,,,0,,6,70,177.7685013,0,0
2960,,7,135835,47c70151094d36a8cbc55bf949a32120b859287507deeb4b5714809921b58668,ced1f3f33dc03f832b5094b6987bcd2e66d172f2d0bc2593c67683fcd77c1442,5,,173fb73ca725e06d0ada9485b434bb7d4335486e0c616aa798e9c69d0361748d,,,238.0102667,1,0,0,0,236.3437763,0,15759,,0,0,6,70,,,0
2961,007ab354e5f5d70aefe896e2cb8982c3ee2b8c244ff5c78e6b26df690b94b9f0,44,183546,c2d917788ec6438fdcd9d2ff1c191ca20a29c186490aa9a2472a9f9af055c626,b3c48d8033149425cfd3db5b984b6b706093b6e4b9bfdd46a22d1f19f1ce15e0,5,,0bd7da8c4387afa9a1d96367ed0436ab28fb07b0bb9a84d86a8992b255a905a7,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,546.3743116,0,0,,0,787.694746,0,,,0,0,6,,,0,0
2962,ae0a514aea678ed9ba82086a7f9af4628be7c4eb4a7b5a33dcc476042db845ab,40,195632,6bb3522f754f56630062074e019fd98ae08490915d51e003fafda3f273cb4fa5,,5,8,216746c656372b82ca4960810749f3fd026977c793cebf0a72bc6521e6070c5f,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,1068.407359,1,0,0,0,1027.882126,,,,0,0,6,70,887.9936323,0,0
2963,695e76146069cf8e4c0ef87d768e92953486df5a6ef2fcf3730c07df5e571214,27,163621,a1d8247c6412cf887cfd4ace4d6fe9ec6536e1e8fa16bc5713ca4323e14809b2,212ac1a53f274d326ecf5fc5b3c3c309ddd883149adf6b467fa145061ffdd1fa,5,4,,,262,767.4308425,0,0,0,0,,0,15759,,0,0,6,70,946.7188652,0,0
2964,1f5d12d8f0a02d015dc7cf3b07a8a85259b89026694fb218fade3fd1e74a0d2b,,201800,,89a720364e179d2ea255e3f23e00b98223acff594aa0fd71aaf3f5acecbd2705,5,4,049255273c5ce6909c9dd86700a55029585c4bd3ab3c9486c805216846687297,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,573.5868566,0,0,0,0,,0,,,0,0,0,70,426.7506396,0,0
2965,af9ba1c10607445dde6a5561fed7c4278d30441cfbaf7de84b423332bbf2191e,45,155719,3c84fc8df37815e986b5098c694b24da5a6800ea6be241e33e6f10aec5ed742a,,5,1,,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,,1815.681424,,0,0,0,1678.862073,0,15760,,0,0,,70,1730.464649,0,0
2966,0466b60d24f63884981bca961106912ced88859e9ca632e6135869c04e9fd220,21,133127,15760ab2ec829a9a383f73d25410f3fa913fe9f012a0ab4b2b6191c2105c02af,a6d9205479f1382af999c804819f9a7101d9680360d4382034c3b1d7619f2478,5,8,65e9eb416e96790cc55c8042353ffbeed5fa68f09e581f68bb63efc5007ee1a6,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,283,3574.467394,1,0,0,0,2875.494037,0,15760,,,0,6,,3296.709938,0,0
2967,5f01231a26ebc95294c01efea7c0e5fd0dafc8c5a1a06617901c8e09f12c6380,18,,4d0ca4c312031483718c501aa849b10b53fc499a6ff59c60271b293efc8030e0,05c48a50c823009c321e2034ac384d154409eab37b025ee73c32b543ec13edf2,4,1,4d7ccd00c86844f54a3db3fbc2b9b6d594e331029964850f105eba04f8bf499e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,30.44737747,0,0,0,,220.1401326,,15759,,0,0,6,,,0,0
2968,cec501f53850c62a51933771a301524b835d86d4440eec76f283dfa331d20fdc,45,155550,33f6a7066d43a3527df4aa044639dab59ea8b09fd343bf74d3399d654ef2f6ac,ce0bad9018b00f899718ab2bfa54aaf52872b23d4e6d9f079ff15136cd938758,5,,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,99.08488299,1,0,0,0,,,15759,,0,0,6,70,134.2126767,0,0
2969,43b86419b39a97c0d0815ed9211da6fbbb8e834bd46b502bc205bd49bece99cf,33,22101,27705f0e15b8500634eacd727b05d47eeeb32efd1fff60f6c2879df752c2f062,da4f0ffa539e4ba9750b13f0b84ecaefe586c2df81086ed68ca4aa6bcd425f65,,5,277611759d30ebc724498df243d6c3bfe7bbac29c8cb3564688dd3bafaff1d20,ce7c33fd1fc5291912dcb9dffcb62ca8c27e397be2fdc4ed22af66e5dc6ebe41,235,604.4403552,1,0,0,0,,113,15100,,0,0,6,70,368.1183864,0,0
2970,afb16d09decff9edc2d1ad5a9f063a4f4ec1cc8e61e67406d84b449b04e69fdd,,83131,,c460a41a12a506773d2d463b5f520dbcb49cac52defb3da2ca43e4795543387a,5,4,a6ec3ec81b9e1c6dc8934a75b96a7fc2b0b231994ebbf237e93305847d5794c6,3bcd56b563e030272f796b3657a3f024a35368c3dcc1a77143c50d8d9099308f,266,454.405964,,0,0,0,663.6906219,0,17012,,0,0,6,70,760.7889881,,0
2971,076efdf0ca204f500d7da8f7d3ebbfcfc104ea016ecdb2fd5a4f79caf2dc9c55,5,131044,a096ccd7e5013cb41e8acc40b058d7ac6cf1515eb105c20be5b405693c2726cd,528eb6a02361747df53d603a0524d78c6268457bf6fd4c9e5bba92d60aa9acf1,5,0,e25ec284f558c03aeb4dc110f7e92fcb488f031fc781991285f1e55bb13516e2,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,466,52802.28977,,0,,,52895.46241,0,15759,,0,,6,70,52775.69273,0,0
2972,bd8efaa0c1c52c37370804406b10ca672e900ca792d62dcd7c6f14fb511d75c8,36,224007,e14af1edebf3a4279835277022e95b774c9dd97dd99fc762e8e14dbba641ae3d,9d8c4db9ce815104b6285f69d6f812aa69b5b0ec6364973371dc1fd2926e0b3e,5,8,eda5ce336c737840357b4c2cbb2832d55159aab7ed464f1dd8f6c3dab14a1c06,,220,846.601473,1,0,0,0,,49,16117,,0,,6,70,991.9274662,1,0
2973,,,95433,1a406bec3be7be32e3f6a9d9afeebb62495bfe88d7006c3d5e855090cf6c2db6,c31cde2ccae3aa422d126fb98363eae802976451fda5a1e4da25e2464d72f20e,5,5,c1cc43adea236997997beb029945237f31daa18c0da45c29990f0e68dd98747c,,273,,1,0,0,,180.4802096,0,15759,,0,0,6,70,392.2121495,0,0
2974,00f59277141d9a79d76a58e7b570f9eba35faa06c2bdbcef915aed794df0472a,,75017,77f26c012a174a321438dffa1112b51bd2c1d6df10c8d38b25ba35062f5c1e18,,5,4,ce1abbea097e0cefcf303ec4d5802b97c516ae52ce4fb3ee5ff41019363c220a,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,288,940.9222317,0,0,0,0,,0,15759,,0,0,0,,1045.451612,0,0
2975,451e928036a576eab37eaded1e4163a8cb10040f2c02818534ff1afadf5aaf74,28,,c28960e3ad1a0ad1c19ba1a8f11becbf6eb538d81f401fd8182da949d96120fc,f01f38640bebdcecca621332f91fb0ee3d9c6030efba9e16a1726d2add3fef60,5,4,957034e0866a80c853fc2a4dcb9a7300fa2e988af5a21910c9d9b1c46cecb498,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,282,240.5999259,0,0,0,0,-51.3669111,0,15759,,0,0,6,70,795.7905671,,0
2976,6096e907cc209eff8e7a8c35496ac732e4440fc1fac762c6eb9bc3b128c6d7b0,15,43641,c58864e431d9117fbb4d31c386993ee05c1e14060057349e66c6432fcdbd9d4b,7311c57b7917167086b3fab4a35f1ec36270078d332f6a4e8ee2a44fd9142f18,5,4,59ae36e920cf7fdd0c81862fa8e01fa3dafbd3d503311a56b090ced1dd88b254,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,268.9395457,0,0,0,0,,0,15742,,0,0,,70,42.32949672,0,0
2977,,,75655,504554f6d1302cc4b687e2751718d3ab92f5c03f04e154286a73d386f65b02e5,b0f8f6f3fb29263ef4acba35c2e59c5b9c4696d0869b4daadfb8497f07bdb76e,5,1,c525799f0da9d61d754219655a38db0ed6e61308093f7293435c758cbb962db9,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,413,701.2632131,0,0,0,0,,0,15760,,0,0,6,70,1177.194181,0,0
2978,7b5e2b9927089ff61e9600a5cca4c7ddab388358b1d8f2a1ced4861225b6863f,9,,ed3c6dc800b16fa4914ff09fdd0947ef35406e63dd0e6f1e1e8ce5182da4d36f,71c002f9328fd39782a58e459cff44d69f39593531cff86a7fbb71019ca9443f,5,4,66ce11e168ec54392743164ff604b1d20fc5f8c54822f264dcaf78fb68f53557,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,106.7316907,0,0,0,0,277.9690378,0,15759,,0,0,0,70,79.90467743,0,0
2979,7d27c7a6a9598bbf5ad227de3c02359e101e146d91f3c854e437a216c22bb5ce,21,,868ded113a1a6b3514c5d79a4fb81659212b7efaa7f1ef3a279717e6221856ec,9be3111d723d2cd30b262609c4fce59990cba35b59c6208db77ea8e3e826805e,4,1,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,,-33.41950289,0,0,0,0,,126,15646,,0,0,,68,-87.84021519,0,0
2980,4377e089d6274b840bfd4c569d228d76b5535b2915a65e01076657f6fba9d9d1,27,163656,cde07bed90cafd44a23024a58d2917522b5efbce020fb404945c8d5ec41ce6e7,ff08f46b771d31861c764a61bb6e9f5bbb58e1d9f29b84e9e8808164e2749bce,5,1,f02b878677f78ff48c118ece5bfe7b0aa3eb869bdb998dbb31bafdadded6ff06,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,300,,1,,0,0,857.5638653,0,15759,,0,,6,70,1092.144951,1,0
2981,83f0cb825bb541051af03958cc32c27e8433db12f261d7b696a5b3a14deb4437,23,,e858d555631c07e5c07e2fb46a56da836a49defa13da9fa46b6c3b1d0fe70723,e3241098b67e0bee115415e639041d790ca0fa55f26c69d52abf274f92211366,5,8,94560e23e29f12be9c8ac5e0f6bce1c60ae0c9de0b1c1a98b6ccf27b9d559a0f,91074a565c3d5f7618847dd13b9bc60a4dd657707463a9a931d1fd3a17bce798,272,93.1773885,1,0,0,0,,42,12381,,0,0,6,70,304.3876319,,0
2982,cf0f844cd2dc1770000528e680e2714220b99498ae565f0362d9364158c78bec,28,140431,1ffa537763e0924a70f21e4d7001716d79497b3dd589ac7abd945ba7197d82ed,23642981fb89cbaed3e75df3cfd23cdad1892dcdaadbdf0e080251cbffb276ed,4,1,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,353,-125.6887037,,0,0,,61.20924488,126,15646,,0,0,,68,,0,0
2983,,,210830,d61eb2cc5bb4efb81b40443405cfd22039ddf3e0aae81731a9ccd792ced3bd56,246f73cd7d9f5e102f466d876a53909c95508a173fc8cfb8e0c391008300c34a,5,4,d04c2d9ce0061f97c540f13f59833e451658a25b05deabe54ed86f32bd6849dc,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,1055.07375,0,,0,0,1378.93882,0,15742,,0,0,6,70,1150.981892,0,0
2984,86465783e2ff6cefe9552c68ff068a41bb7724b047dd103ec3e04da33086a329,6,92521,e2d0cccb79c444dace718546ca090e7663af6883432251c03377e4c1317d956a,eabee4d6fa7849c8e50edd1c5a007eb318d9af036ce3d3cf40b87230897630a9,,8,360622a2c6922f392ce7b74cdc111c5a22e93174525a1731fc3df4a3e1280f46,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,,8725.093629,1,0,0,0,9212.105186,0,15774,,0,0,6,70,9240.303206,,0
2985,39ede542a320f91066a01dae96ce0f7331bcb1370c278977de4ad7d47f67fae6,26,,3ccd272914ad3ab2cac20c465a69e3d981572c6353a74f2e0a53d5a81c28cea0,5b01d15d898486a62d50177f77c32ed4579ace6529d4f317686b4e31e1dc4645,5,4,939877c5674737e629236542a4695bf4b5e42ef6718ecc5185dc36d6faf87b1d,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,577.0327014,0,0,0,,440.7598667,0,15808,,0,0,0,70,76.03032689,0,0
2986,31c508326cb2a07a0d77c7650ee6df802a61b344fe0ad6c524944561f4e8ce5d,20,,51057edf613885d647d188ab7f78481b7c02cada3ff2e7c6fba9612b2c3ea5e4,97440adb216b1de9b1b33d3e06473f0feb45cdefd60f3e5b18e8f6208744a9f0,5,8,14d3681364977c3176b1b4f1151beed0533010616a919db4775402949056e516,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,5791.167327,1,0,0,0,5525.976411,0,13166,,0,0,1,70,5574.834161,,0
2987,e05cbf24806a13ee4febf021a3542691da0e709e0f9852a540aa36d07d0c0ef9,3,84920,,,5,,ecf43c09386fae3ac475e2617fe577416c76e5a9920ec4dcbba441ef7077032c,23c27dd987158a60ae9ae09a369a38650479f8d09f8a42cc6e07aba9792fd379,,113.2102074,1,0,0,0,171.4708908,126,13091,,0,0,,,344.2791197,1,0
2988,dcf09f157d5e4534a373d4bba6f78b83a412a2ec59a7e93fc1b0827f507ec45b,8,205847,9184f796ca201839b7202b6012836dea75aea7d255f3281e63389b7aa4b26c3b,bd220f5c4ca4ca9d1047d8d6284b091e83cd72c5fe94f39630e9747b52295504,5,1,4ef6971e3a32b67a04e1bb10d981306faf3c422e5cb467859862171d2f6a3a2e,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,282,434.0651368,1,0,0,0,504.8029034,0,15759,,0,0,6,70,355.7714331,,0
2989,fe67425dc05d28af97c643d67da81c880f5a35bea932434917be59063a0c0156,27,185344,a02eecc08786be420ea882680e00d9edd1d9382d9d6bbf9ddf6f1e96981090a9,e7fd9cf85a5a9986dcfdfc01231b4560f977866d536ab44b69e3249766694118,,5,,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,320,,1,0,0,0,331.4341256,0,15759,,0,,6,70,460.0055693,0,0
2990,,53,202251,ca71284a80e86edc31e6054d74d81adf5695ba84c6abb6342951ad35a6413712,679667d7a9a636beb8baca59df24fc966080900e45dcd915bc5bbaffb6cc37da,,4,05871f890bec22d51028cf47d6db49ba1bd33a5ecc7d158f7eceaee487e4b6e5,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288,874.5850793,0,,,0,324.3270137,0,15759,,0,0,6,70,,0,0
2991,,2,104027,d8dbcbb735e7a9adf7ae7cc89ee4fdc8ef52e0056b2acfe7f9b7602f76a58111,2a462d8e2bcb01ff8b93f91a5226d18af693d1a767bf125082ccbbd109c4de51,,5,497300a95cb3b4517c3931c1e3b37993b8c52ea17464a0b8374973a3f1bf0096,,406,450.0698681,1,0,0,0,-244.3834674,,,,0,0,6,,192.8023543,0,0
2992,8455c121e47f6a1509a30329eee84d4a2a16f73de5f81bb512cab76ba62d9d28,2,202500,9c5692b0919c3ff7d73ad1dc7d3cf1f2fb450200cdbebb04c865207b7a912fc6,b6b946691d8984812364d2aebe05c5d84b7ff0446d2b9a676645b34de0f3d128,5,,2c89ada9dec28ef58e5027add196fda36bf75e603d598eeaf56cbb2b2807021e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,,1,0,0,0,281.6739161,0,,,0,0,1,70,305.1353031,0,0
2993,edaf4650b2cbabce13a63fc606a36b8ee07b4a6a3433da40c4b9affca48f3b93,31,33203,394b4d98fb2bb5d9f2f47918031aa86a242ea959950b3a01bed61b8a93cbad05,a3edae37d5a7f01e60b11a4c1894669df73ba79d700fdf6e461b1dee7bf2d76e,4,,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,,,0,0,0,0,-189.3703187,126,15646,,0,,6,68,,0,0
2994,d3c8be01287e90cf03eabd66b2a3eb8577d87fcfaad300ad5224c6aac6a110a3,47,150618,947365203cd7109bb6d970ddbafa573f330bc9f5382c31e526a7a8c29d25ef0f,e65d76335271ee292276575134d75897920eee78d5a8024832f934cdeccd01a8,5,8,6ffff4a2f6cf6bb4d700b420893865c747271b9f6d4d601e28135010e1a011af,c0e5d259508725fc2f74f15b418d914b1d1c8d715b7c3cce61ecd1857da0befb,315,16219.47673,,1,6,0,15746.74606,0,8991,,0,0,1,70,15705.60602,0,0
2995,f68dde97c57d3b11b32ac45b4e1a4a805c2b182c029e01ba8208d184958041f6,19,223254,d7a5b87ac5d303a6f039efa5e78223e70e461fc7ef3af8a2fd1dd7a649bf9f6f,7536f488dbf0fde6f558e297a953c9560a7b097c77c4840a77c9f0ece8f9052e,5,5,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,324,866.1904201,,0,0,0,1071.904501,126,10300,,0,0,6,70,566.4172904,,1
2996,c84e646b8647a8f57501f51a1a9dd5332e372b5c83064533e55bc6dadb35526c,,220308,,77b44f0f0c40ef35d48b17c0121c3984bfee32f683a51b504a22e88fada15318,5,8,,,320,315.5334239,1,0,0,0,539.2973752,0,6469,,0,0,6,70,660.6325691,0,0
2997,519eefea0f9f7065ae1870e231b13cb1dcb4fc18fc802a28f4bd929d69df51c8,,,ae8883781eeb76171f562e4768835d78da748af1f858431261cdafb1611e6b18,3bccc7de7ff6def67364eb8a16ffb4c84af9121b388308e8e78498eeb8271e38,5,,3afec6c0d95150842c5eff7ce8470b602b529d558376d07c4172f183cf9c162d,8ccfdd7858e90e854599488e0f7453996a6268788bf36983ec81e10bc147f826,499,482.9395193,0,0,0,0,757.8554951,0,,,0,,6,,50203.58153,0,0
2998,3abbe1b6bf2cb5a99a7f77364c84b7d038c760fca622a950cf75ddf852b2ffbb,32,,,5650a6f9eb7a3da0f14ea600e090422243f207762f090e97de3c1d01f8540183,5,4,3d7e78b92570e156efd77941975093a7f342bd44e0697668021446e777a2a7c2,5f9c23caf7da7e1cf1e53ff9eab71dde3cfd72819e5210ba2f18c55f6ef43269,365,5198.744451,0,0,,0,4717.797469,0,,,1,0,0,70,5214.29441,0,1
2999,70c82b701cbf96d8a20f858e075cb8b7a9efbe39a550f3dc9928d6291ef1f423,55,,31e6b6ed76fa27a503c89401bc78463cad1d2af9595fa132f699cd43e80e4084,07e7e57944704720365ccc922bbc81c611f9a68f83aa4189f8bfd42a8870f518,5,,824a4bf4523ad28065983305c0058c7de2e4237f55ca7382369625efedae5b3b,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,272,3616.698842,0,1,,0,3282.989009,0,,,,0,6,70,3836.5624,,0
3000,b3384503a5b07dc1b98866fcfea8b12bcfbd6a54778a3f6a8c4a58e235c8c043,34,84356,8c8aa16fbab856808cf5579245cb467affd69e1a6752dc0bdde548bdb487cc84,,5,5,12c5b8c7cac508b0cf7214cee8c8ea9ebe1e23c5b0dd67a61670e9d70a253925,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,288,635.4845584,1,0,,0,647.2259788,,15759,,,0,6,,478.3842602,0,0
3001,0f12361b3433c30341a0d18c67d47dcd90298f81a25d15eced6545fe1760985d,2,172127,b1435b78198b55cdc0f06ae00ded154d92583cff6f3163ccacd33740bb09ab32,8649ae3a34f1f56eb8c07f0273bb2088a5b5e4a6ae1b15ffaa732e0fa75ef46f,5,4,,7e500db90252fb600284d95117d480b2baa56cf8afccd6778d2850dee8a3c0a9,418,442.3710843,,0,0,0,213.5017494,0,8991,,0,0,6,70,44.26873192,0,0
3002,98a0e5068584571da214a16b3ac406ed048e3f0a484310e5ac2531e81478557e,11,124944,,b56121219cd4773bacf73b8ff35640d8806816dd9799c339727b763c663e2053,4,1,173160eda6c52c9780566fe78cff3ab634ac56e09d5be45156f04e3923256be6,9b44e95ff6c0762267771de0b407efdc3f85b210c6dfddcbeb04caed7256fe43,348,583.7739471,0,0,0,0,758.3130806,61,,,0,0,6,70,171.9592604,0,0
3003,,45,93248,b44f6400062afc1de64e43c140a0592bfbea39afcd574c6e3baeb470e0c27752,,5,8,c20a52226da32e32a316ab44778f95a8a80bad0b5406559e46bf6c7d56b5838c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,,1175.858741,1,0,,0,,0,15759,,0,0,6,70,878.7916182,0,0
3004,,49,191850,1fb1b78168721dec5143aa7b5a50043143d2e4e722ce48d3d40b7e00ba4076e9,1bff5c05b1dca58045c9c72bf438e649f33779b08ffe53a35723bb9fcaf294e6,5,,e5ca93b2f594023de7781cca02aae2b00c678170ad1f76d5e37327ef80201a23,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,407,372.5901212,0,0,0,0,223.1842551,0,15759,,0,0,6,70,307.7137672,0,0
3005,be0655d5be634c49854f5031d913e69aef3344615994a357692d983ce04eceed,11,85703,,,5,,d2550dc5ace3114431a945afe0d833cdc1e6e64f4350567efcd2dff86e405759,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,486.6544537,0,0,0,0,682.1183288,0,,,0,0,6,,50126.26509,,0
3006,2c1a522a30e2261cbddef8267b756c1564254cef286feb18f372f70551eb6848,,,b751a62b403566de44f7551d5e81f99f4f1abc8ddd01ef3de63b1821ffe68c51,,5,4,dae8f8e0af6ac3089066009aaa0fe4ddf5a6e09a2a1f52639d43580c2a3c00db,,379,7969.297063,0,0,0,0,8087.075143,0,,,0,0,6,70,8045.764374,0,0
3007,134c7afd0fc040ed10ddd37f9cbdf078b0c07a67c8fae6923733f0fd82f566c8,42,103505,e9e2ddb8b88343424fd3e30ff8dce8dd8761c912c1160fa879c5ba4a1eddc03d,68a556d56fc9fa606434ac1e610a79e35baec0dbcc14c97249f29bfce4df803c,5,1,20b9e87ed3563f71ab9c3e31da5be0038152e603839b3fc2d190a0211410f9a7,2baa7172be1d8004e1211c8fe18e37939d48b2bd2c9dedb9f15f59151ef0d1aa,,3690.853565,1,0,0,0,3203.235307,0,15759,,0,0,6,70,3991.108848,0,0
3008,df3ae6dc632e537584196c28dc45cdc7050c5beb624da0c767f6f6876da19ffc,4,100056,5b1eb05e907ca1fa3f2bbb6d4a39934ec7e6d328480ba2925de766ffbc28439a,b8ed4880b10aa1118de6b684ef8922248e8c0d395cf5071dcab6c3a9cc1cbae3,5,5,c2f959592b9f6b1ea8fbe12e9a4a1ac0fd0b2543dd3fe3720e28a70eb6438d7b,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,275,90.44961315,1,0,0,0,314.2415966,0,6464,,0,0,6,70,285.9669173,0,0
3009,a505807e5a8bb9f9d27e2602805f976d66894e2dd859c10dbec4f155cea99560,0,53042,9c2ef90ab47ed52724ab792ab111388dea1905458c0ff8e1045ece4d7690758f,1e6b6a5d9df7ef5b4198bb3352f90e37d10dc92a229f97616448b8a9cce3209c,5,1,73e4cc6d57d109dce675f47a8c7ab812f16d5267eb01bd3ce9b920284ad7a7c0,,379,354.1592004,1,0,0,0,19.8659465,90,7954,,0,0,6,81,137.7548908,0,0
3010,354f6b969fa166ba779b50d378a609b918e8cfd2b269325ca0695ce36dff35c2,51,,16e1e5392a2b944841d0eee3fe4d34fd2ab77bfca8d546fad4d0aeee3fe737bb,dcd298f8fbaa15e8ebf17b56b2b834ede29839cfd27b61632b8f48adafe3fb08,4,1,8fcd9a79dc863cd1ec3852f22d9135cfe9aa00a89c721c91389eef21f3e3f832,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,282,20504.88218,0,1,,0,19920.77419,0,15759,,0,0,,70,20444.52798,0,0
3011,cbb91f4007a57216ab83e852468ca832a3aabe716c2d6135681d5b80b781b834,23,35552,2edce6fa254987449475baa3cf540a2faacc50d5bfdac1ce73f194b9c9dc6f51,dfce8f00101eeb1248c4f3388c305b5f350ef910f75910adc5909ecf0b4b04d5,5,5,57e7d12ff440677c6cfea0eba5dc0d6d9d4423302333f889b8a95ff9b0cde102,,235,857.5305262,1,0,0,0,294.0856551,113,15589,,0,0,6,70,387.8386044,0,0
